district_code,district,ac_no,assembly_constituency,roll_year,part_number,polling_station_name,polling_station_location,language,roll_type,official_popup_url
16,Medchal Malkajgiri,45,Quthbullapur,2025,415,"Krishnaveni Talent School, Nanda Nagar Room No.1",Krishnaveni Talent School Nanda nagar,English,Final Roll,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=415&roll=EnglishMotherRoll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,415,"Krishnaveni Talent School, Nanda Nagar Room No.1",Krishnaveni Talent School Nanda nagar,English,Supplement2,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=415&roll=EnglishSupRoll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,415,"Krishnaveni Talent School, Nanda Nagar Room No.1",Krishnaveni Talent School Nanda nagar,English,Supplement3,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=415&roll=EnglishSup1Roll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,415,"Krishnaveni Talent School, Nanda Nagar Room No.1",Krishnaveni Talent School Nanda nagar,English,Supplement4,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=415&roll=EnglishSup2Roll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,416,"Krishnaveni Talent School, Nanda Nagar Room No.2",Krishnaveni Talent School Nanda nagar,Telugu,Final Roll,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=416&roll=TeluguMotherRoll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,416,"Krishnaveni Talent School, Nanda Nagar Room No.2",Krishnaveni Talent School Nanda nagar,Telugu,Supplement2,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=416&roll=TeluguSupRoll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,416,"Krishnaveni Talent School, Nanda Nagar Room No.2",Krishnaveni Talent School Nanda nagar,Telugu,Supplement3,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=416&roll=TeluguSup1Roll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,416,"Krishnaveni Talent School, Nanda Nagar Room No.2",Krishnaveni Talent School Nanda nagar,Telugu,Supplement4,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=416&roll=TeluguSup2Roll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,416,"Krishnaveni Talent School, Nanda Nagar Room No.2",Krishnaveni Talent School Nanda nagar,English,Final Roll,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=416&roll=EnglishMotherRoll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,416,"Krishnaveni Talent School, Nanda Nagar Room No.2",Krishnaveni Talent School Nanda nagar,English,Supplement2,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=416&roll=EnglishSupRoll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,416,"Krishnaveni Talent School, Nanda Nagar Room No.2",Krishnaveni Talent School Nanda nagar,English,Supplement3,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=416&roll=EnglishSup1Roll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,416,"Krishnaveni Talent School, Nanda Nagar Room No.2",Krishnaveni Talent School Nanda nagar,English,Supplement4,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=416&roll=EnglishSup2Roll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,417,"Krishnaveni Talent School, Nanda Nagar, Room No.3",Krishnaveni Talent School Nanda nagar,Telugu,Final Roll,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=417&roll=TeluguMotherRoll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,417,"Krishnaveni Talent School, Nanda Nagar, Room No.3",Krishnaveni Talent School Nanda nagar,Telugu,Supplement2,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=417&roll=TeluguSupRoll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,417,"Krishnaveni Talent School, Nanda Nagar, Room No.3",Krishnaveni Talent School Nanda nagar,Telugu,Supplement3,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=417&roll=TeluguSup1Roll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,417,"Krishnaveni Talent School, Nanda Nagar, Room No.3",Krishnaveni Talent School Nanda nagar,Telugu,Supplement4,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=417&roll=TeluguSup2Roll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,417,"Krishnaveni Talent School, Nanda Nagar, Room No.3",Krishnaveni Talent School Nanda nagar,English,Final Roll,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=417&roll=EnglishMotherRoll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,417,"Krishnaveni Talent School, Nanda Nagar, Room No.3",Krishnaveni Talent School Nanda nagar,English,Supplement2,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=417&roll=EnglishSupRoll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,417,"Krishnaveni Talent School, Nanda Nagar, Room No.3",Krishnaveni Talent School Nanda nagar,English,Supplement3,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=417&roll=EnglishSup1Roll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,417,"Krishnaveni Talent School, Nanda Nagar, Room No.3",Krishnaveni Talent School Nanda nagar,English,Supplement4,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=417&roll=EnglishSup2Roll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,418,"Krishnaveni Talent School, Nanda Nagar Room No.4",Krishnaveni Talent School Nanda nagar,Telugu,Final Roll,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=418&roll=TeluguMotherRoll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,418,"Krishnaveni Talent School, Nanda Nagar Room No.4",Krishnaveni Talent School Nanda nagar,Telugu,Supplement2,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=418&roll=TeluguSupRoll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,418,"Krishnaveni Talent School, Nanda Nagar Room No.4",Krishnaveni Talent School Nanda nagar,Telugu,Supplement3,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=418&roll=TeluguSup1Roll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,418,"Krishnaveni Talent School, Nanda Nagar Room No.4",Krishnaveni Talent School Nanda nagar,Telugu,Supplement4,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=418&roll=TeluguSup2Roll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,418,"Krishnaveni Talent School, Nanda Nagar Room No.4",Krishnaveni Talent School Nanda nagar,English,Final Roll,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=418&roll=EnglishMotherRoll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,418,"Krishnaveni Talent School, Nanda Nagar Room No.4",Krishnaveni Talent School Nanda nagar,English,Supplement2,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=418&roll=EnglishSupRoll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,418,"Krishnaveni Talent School, Nanda Nagar Room No.4",Krishnaveni Talent School Nanda nagar,English,Supplement3,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=418&roll=EnglishSup1Roll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,418,"Krishnaveni Talent School, Nanda Nagar Room No.4",Krishnaveni Talent School Nanda nagar,English,Supplement4,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=418&roll=EnglishSup2Roll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,419,"Z P H S, Bhagath Singh Nagar Room No.1",Z P H S Bhagath Singh Nagar,Telugu,Final Roll,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=419&roll=TeluguMotherRoll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,419,"Z P H S, Bhagath Singh Nagar Room No.1",Z P H S Bhagath Singh Nagar,Telugu,Supplement2,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=419&roll=TeluguSupRoll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,419,"Z P H S, Bhagath Singh Nagar Room No.1",Z P H S Bhagath Singh Nagar,Telugu,Supplement3,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=419&roll=TeluguSup1Roll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,419,"Z P H S, Bhagath Singh Nagar Room No.1",Z P H S Bhagath Singh Nagar,Telugu,Supplement4,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=419&roll=TeluguSup2Roll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,419,"Z P H S, Bhagath Singh Nagar Room No.1",Z P H S Bhagath Singh Nagar,English,Final Roll,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=419&roll=EnglishMotherRoll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,419,"Z P H S, Bhagath Singh Nagar Room No.1",Z P H S Bhagath Singh Nagar,English,Supplement2,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=419&roll=EnglishSupRoll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,419,"Z P H S, Bhagath Singh Nagar Room No.1",Z P H S Bhagath Singh Nagar,English,Supplement3,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=419&roll=EnglishSup1Roll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,419,"Z P H S, Bhagath Singh Nagar Room No.1",Z P H S Bhagath Singh Nagar,English,Supplement4,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=419&roll=EnglishSup2Roll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,420,"Z P H S, Bhagath Singh Nagar Room No.2",Z P H S Bhagath Singh Nagar,Telugu,Final Roll,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=420&roll=TeluguMotherRoll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,420,"Z P H S, Bhagath Singh Nagar Room No.2",Z P H S Bhagath Singh Nagar,Telugu,Supplement2,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=420&roll=TeluguSupRoll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,420,"Z P H S, Bhagath Singh Nagar Room No.2",Z P H S Bhagath Singh Nagar,Telugu,Supplement3,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=420&roll=TeluguSup1Roll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,420,"Z P H S, Bhagath Singh Nagar Room No.2",Z P H S Bhagath Singh Nagar,Telugu,Supplement4,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=420&roll=TeluguSup2Roll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,420,"Z P H S, Bhagath Singh Nagar Room No.2",Z P H S Bhagath Singh Nagar,English,Final Roll,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=420&roll=EnglishMotherRoll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,420,"Z P H S, Bhagath Singh Nagar Room No.2",Z P H S Bhagath Singh Nagar,English,Supplement2,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=420&roll=EnglishSupRoll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,420,"Z P H S, Bhagath Singh Nagar Room No.2",Z P H S Bhagath Singh Nagar,English,Supplement3,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=420&roll=EnglishSup1Roll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,420,"Z P H S, Bhagath Singh Nagar Room No.2",Z P H S Bhagath Singh Nagar,English,Supplement4,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=420&roll=EnglishSup2Roll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,421,"Z P H S, Bhagath Singh Nagar Room No.2",Z P H S Bhagath Singh Nagar,Telugu,Final Roll,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=421&roll=TeluguMotherRoll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,421,"Z P H S, Bhagath Singh Nagar Room No.2",Z P H S Bhagath Singh Nagar,Telugu,Supplement2,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=421&roll=TeluguSupRoll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,421,"Z P H S, Bhagath Singh Nagar Room No.2",Z P H S Bhagath Singh Nagar,Telugu,Supplement3,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=421&roll=TeluguSup1Roll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,421,"Z P H S, Bhagath Singh Nagar Room No.2",Z P H S Bhagath Singh Nagar,Telugu,Supplement4,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=421&roll=TeluguSup2Roll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,421,"Z P H S, Bhagath Singh Nagar Room No.2",Z P H S Bhagath Singh Nagar,English,Final Roll,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=421&roll=EnglishMotherRoll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,421,"Z P H S, Bhagath Singh Nagar Room No.2",Z P H S Bhagath Singh Nagar,English,Supplement2,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=421&roll=EnglishSupRoll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,421,"Z P H S, Bhagath Singh Nagar Room No.2",Z P H S Bhagath Singh Nagar,English,Supplement3,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=421&roll=EnglishSup1Roll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,421,"Z P H S, Bhagath Singh Nagar Room No.2",Z P H S Bhagath Singh Nagar,English,Supplement4,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=421&roll=EnglishSup2Roll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,422,"Z P H S, Bhagath Singh Nagar Room No.4",Z P H S Bhagath Singh Nagar,Telugu,Final Roll,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=422&roll=TeluguMotherRoll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,422,"Z P H S, Bhagath Singh Nagar Room No.4",Z P H S Bhagath Singh Nagar,Telugu,Supplement2,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=422&roll=TeluguSupRoll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,422,"Z P H S, Bhagath Singh Nagar Room No.4",Z P H S Bhagath Singh Nagar,Telugu,Supplement3,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=422&roll=TeluguSup1Roll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,422,"Z P H S, Bhagath Singh Nagar Room No.4",Z P H S Bhagath Singh Nagar,Telugu,Supplement4,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=422&roll=TeluguSup2Roll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,422,"Z P H S, Bhagath Singh Nagar Room No.4",Z P H S Bhagath Singh Nagar,English,Final Roll,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=422&roll=EnglishMotherRoll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,422,"Z P H S, Bhagath Singh Nagar Room No.4",Z P H S Bhagath Singh Nagar,English,Supplement2,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=422&roll=EnglishSupRoll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,422,"Z P H S, Bhagath Singh Nagar Room No.4",Z P H S Bhagath Singh Nagar,English,Supplement3,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=422&roll=EnglishSup1Roll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,422,"Z P H S, Bhagath Singh Nagar Room No.4",Z P H S Bhagath Singh Nagar,English,Supplement4,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=422&roll=EnglishSup2Roll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,423,"Z P H S, Bhagath Singh Nagar Room No.3",Z P H S Bhagath Singh Nagar,Telugu,Final Roll,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=423&roll=TeluguMotherRoll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,423,"Z P H S, Bhagath Singh Nagar Room No.3",Z P H S Bhagath Singh Nagar,Telugu,Supplement2,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=423&roll=TeluguSupRoll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,423,"Z P H S, Bhagath Singh Nagar Room No.3",Z P H S Bhagath Singh Nagar,Telugu,Supplement3,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=423&roll=TeluguSup1Roll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,423,"Z P H S, Bhagath Singh Nagar Room No.3",Z P H S Bhagath Singh Nagar,Telugu,Supplement4,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=423&roll=TeluguSup2Roll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,423,"Z P H S, Bhagath Singh Nagar Room No.3",Z P H S Bhagath Singh Nagar,English,Final Roll,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=423&roll=EnglishMotherRoll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
16,Medchal Malkajgiri,45,Quthbullapur,2025,423,"Z P H S, Bhagath Singh Nagar Room No.3",Z P H S Bhagath Singh Nagar,English,Supplement2,https://ceotserms2.telangana.gov.in/ts_erolls/Popuppage.aspx?partNumber=423&roll=EnglishSupRoll&districtName=DIST_16&acname=AC_045&acnameeng=A45&acno=45&acnameurdu=045
